respondent_id,seasonal_vaccine,xyz_vaccine
26794,0.801313507275229,0.8056141621707861
26795,0.9863490962368991,0.05793236282354482
26796,0.029231535969542803,0.027410618306560837
26797,0.7818971203474706,0.19279467235999667
26798,0.2224622848317997,0.33798485264464606
26799,0.562296406999759,0.2353104645608019
26800,0.9666630067352039,0.08487962254080512
26801,0.3854363024940547,0.3410665071139845
26802,0.1935605397171409,0.13762830227581196
26803,0.15079231855233802,0.05352070924063063
26804,0.05443692647372098,0.06031013582828217
26805,0.12542087981687042,0.0771259110210279
26806,0.9266843927365568,0.023003922823526597
26807,0.9553943049141369,0.7051379029455983
26808,0.39373777962898043,0.032968135376150454
26809,0.25758674082576194,0.5506977974879899
26810,0.0993462390190569,0.05215405086697442
26811,0.044209053493633535,0.03155314282918664
26812,0.9000022080635586,0.36106790089095414
26813,0.48717670993981754,0.5535916759841248
26814,0.7149401955422228,0.027049351476980427
26815,0.023479659936897237,0.011455049465472442
26816,0.11114599010810687,0.08627955387108904
26817,0.4665806203368301,0.037629964993959306
26818,0.34672039985683334,0.23042575423208958
26819,0.185338487551998,0.19089813783503545
26820,0.1409915665440563,0.11284330583695529
26821,0.6231255909102551,0.05472420495583249
26822,0.6708849887288851,0.14311996525124027
26823,0.3469598176735689,0.24753341685647584
26824,0.67766082621889,0.025568879546814905
26825,0.6384275856767092,0.507599626671581
26826,0.7497631582710619,0.07589212687255427
26827,0.0809293442198047,0.02850764614948183
26828,0.4628167243912129,0.05960708808956012
26829,0.9515457868273343,0.8953086544082904
26830,0.8113637977826642,0.039276484723630954
26831,0.9284508521992094,0.20837245649803007
26832,0.7816518500556141,0.03703795765081793
26833,0.5873110747029537,0.03541732724541495
26834,0.40152390441513813,0.372237172503264
26835,0.8871011024128816,0.4841040114949789
26836,0.6881287036123778,0.35428152864782875
26837,0.020321643410908807,0.1005841821918044
26838,0.45513424884674,0.17124482287494389
26839,0.41966227595253663,0.03995205671066059
26840,0.1387684967361103,0.12579785244337305
26841,0.8553690759306652,0.7744235324699765
26842,0.13730834775332693,0.11544499619898324
26843,0.03608949399725258,0.04953419604696329
26844,0.2677291154315309,0.04341163864835658
26845,0.7664115154146225,0.03188518336712706
26846,0.8419756322644871,0.06339742548621505
26847,0.1857559165690813,0.46477886413339053
26848,0.7038188404238426,0.03375842121054622
26849,0.6288841066664076,0.4985875633127824
26850,0.5219028214644347,0.7216971599647841
26851,0.04688369587340927,0.03734398613673644
26852,0.024068875692949583,0.028475889084798926
26853,0.3376296443680263,0.2508366106009532
26854,0.045695604600117484,0.019043904399772126
26855,0.8850867420166775,0.43589911935166603
26856,0.018481631549003178,0.04017516207641033
26857,0.19325464226947672,0.5342585315152513
26858,0.5930563624485928,0.1416287856261927
26859,0.04455485150193042,0.05123005670607763
26860,0.14113880881952748,0.10250898596096648
26861,0.07601574412881681,0.05536224653001611
26862,0.19820448543392,0.06242144819508912
26863,0.4604102714582138,0.08683807291282544
26864,0.3378142044749177,0.5245887238657847
26865,0.028174802740226212,0.02573810809443316
26866,0.6481598025707553,0.07187354090795593
26867,0.20349800718203842,0.31567626737975274
26868,0.9686490845222877,0.9651776601250726
26869,0.17253887766679388,0.03701587635121331
26870,0.9117313008876723,0.7562382120241364
26871,0.03399463974357628,0.016131799727444055
26872,0.194065594683977,0.07024808073084526
26873,0.6095471873627588,0.04712238537674226
26874,0.12026266276807113,0.10016678156146944
26875,0.8646371276278961,0.5231270590091619
26876,0.042393730842713334,0.0787989883749303
26877,0.1153762118411397,0.11087596597257926
26878,0.19622771131373462,0.09935522898133314
26879,0.018368443082246614,0.009592311361732964
26880,0.08777667675792525,0.24331073988725568
26881,0.08485310357716505,0.028359121198272507
26882,0.03354856113617761,0.03857684723655345
26883,0.26841891373932963,0.1245449846710608
26884,0.25051301807455917,0.13508706845688245
26885,0.8071378685708772,0.4467129706357957
26886,0.881284831058713,0.14827804493976046
26887,0.9094053284594935,0.8722403389504173
26888,0.9761373301615469,0.9703225848918121
26889,0.11837225102353666,0.01142091567033283
26890,0.28345367673294763,0.1573766232686088
26891,0.8714330548946152,0.8911228848407935
26892,0.7978000732423395,0.0589191018721843
26893,0.10764114855000811,0.049895866866940995
26894,0.17162720743530635,0.4564372062575956
26895,0.8730476990619259,0.07536418763106528
26896,0.03918547444521425,0.06039639951521156
26897,0.5659195490170028,0.0858603965722091
26898,0.6318719616960737,0.2373298312221642
26899,0.030455189642120697,0.032103959279013244
26900,0.2021131269347892,0.16911742114406564
26901,0.6444149797373242,0.05991230329912336
26902,0.9441024164452125,0.15388752379040374
26903,0.058502357823508176,0.24443764609609214
26904,0.3421514817917799,0.06520669901657711
26905,0.9103212180710879,0.48994215084693965
26906,0.29238546481567734,0.031217451467284746
26907,0.46395097762068915,0.009822994101966761
26908,0.8351301831700216,0.059955491450951214
26909,0.13789186430065825,0.18067974522775876
26910,0.2418427142412879,0.0873623468643025
26911,0.07568477432569597,0.07493051884196256
26912,0.9210406288754972,0.44553866125973013
26913,0.8036496619514434,0.7145576200262288
26914,0.09601868660349436,0.050800499675092606
26915,0.46808550207860844,0.0565090390245025
26916,0.30386060215627514,0.04306767731690785
26917,0.04806495282766273,0.012944349304925601
26918,0.9811138550699532,0.9761067796441126
26919,0.4719020058457292,0.06551271773613086
26920,0.07284326641901569,0.019542206176789104
26921,0.8927117366252268,0.08222088112189006
26922,0.7279064306807839,0.04627463738759641
26923,0.5751837982969847,0.3548964925399927
26924,0.9789453174397049,0.9634283667364794
26925,0.8659527312737056,0.2508115847282568
26926,0.48457734561340704,0.6725507049242302
26927,0.7366131156886018,0.7210264270150516
26928,0.41141965308147554,0.04284400543199598
26929,0.21387014556516218,0.15863323069911206
26930,0.8705343630131824,0.8877724862267311
26931,0.41048908373789156,0.3309834815446471
26932,0.9719743096968115,0.09541298138255595
26933,0.6594830819921732,0.025401505125166875
26934,0.6266252027324658,0.4221828221705951
26935,0.47098047541886306,0.14620526508086396
26936,0.19208488767442972,0.25745756836888034
26937,0.8344915736214491,0.297559516014278
26938,0.04005054466259205,0.028025955293165896
26939,0.09222948909524362,0.10310942020142465
26940,0.19896490097450756,0.11099486806235531
26941,0.43618834821004915,0.256447041903675
26942,0.8853940235062869,0.7902478234170608
26943,0.6323438795436909,0.09944448926536988
26944,0.14676718223876822,0.053533199306760405
26945,0.6144376911355792,0.06837541272958583
26946,0.5848276784425273,0.05064824464454205
26947,0.6824511289846792,0.49410757058396065
26948,0.04249928098502944,0.049968767836349154
26949,0.03769307663842198,0.026946200656548024
26950,0.6178740154847739,0.05285691363631516
26951,0.26460388128256057,0.15561694467502873
26952,0.9423526461605944,0.8776580773270871
26953,0.9562551358919185,0.5710148237472971
26954,0.08000307466935143,0.007983718825018322
26955,0.7387703826661497,0.12071717396250013
26956,0.14091109743730276,0.428062044686915
26957,0.9654332678976792,0.0484432232064252
26958,0.7708081511113034,0.03765343521944392
26959,0.3347433385221996,0.0449692340581455
26960,0.04403701498901251,0.016385348300491962
26961,0.44571413710785573,0.5504368491147316
26962,0.9145429330548887,0.14983136858251317
26963,0.20264850186522604,0.09801166813051412
26964,0.2413803493593787,0.1299579010054237
26965,0.929144453469781,0.5981945758254787
26966,0.08686965650757238,0.04758660900317355
26967,0.5963520839340956,0.1826972254998296
26968,0.9218914206203463,0.09294239854839208
26969,0.10829242080454612,0.08956224922135528
26970,0.44743081067871787,0.8351243108344869
26971,0.20158017784817364,0.15206953352171104
26972,0.01173538291901815,0.01364661378263175
26973,0.14883913578456623,0.058682624805621426
26974,0.31171631285374196,0.4071235421154618
26975,0.8042333740258325,0.23417784669254546
26976,0.5223591568298726,0.9481214942231898
26977,0.5033518970041618,0.28938800481193966
26978,0.8574463852005495,0.02462209001435906
26979,0.9429684298320488,0.7779371605672057
26980,0.07455933445986898,0.0740586872320777
26981,0.4731818444230184,0.017430466200960667
26982,0.9216704658861185,0.9284765337293012
26983,0.5092022280303665,0.33354250138965547
26984,0.1103819024598913,0.030618115444016093
26985,0.05560684068667439,0.043539738473580995
26986,0.34250124514187325,0.07190434899464171
26987,0.11372814015261515,0.05920036518672745
26988,0.087576853069385,0.014725313777568812
26989,0.8872916138282622,0.7128195616298045
26990,0.06538041299919878,0.014513522636064077
26991,0.3432614850563511,0.19945206956502878
26992,0.4158014981804242,0.4655170336495101
26993,0.8538226418686458,0.07362906597568683
26994,0.3012533503591012,0.11976792670447603
26995,0.26825016506845284,0.035186532851129625
26996,0.46832855890808134,0.5216511752541696
26997,0.02557667778639703,0.011270238708745647
26998,0.032526004412836505,0.07025628190191567
26999,0.4337286716784537,0.3917173686756065
27000,0.3608829760294628,0.06387113788049288
27001,0.824075191071744,0.08038646424485332
27002,0.1524640920914576,0.017409060620258883
27003,0.023820412837492397,0.008496775336890184
27004,0.286196423273685,0.2989607167135828
27005,0.907564475137629,0.6158437500363283
27006,0.8999685730018574,0.900358091392908
27007,0.0317475675735883,0.010689959537287517
27008,0.05005335700869197,0.0356743555781967
27009,0.1964126705681821,0.132811990046238
27010,0.07026122662208668,0.047098382684929274
27011,0.09538167859844181,0.06988252900560463
27012,0.7193884918836325,0.32376777718322686
27013,0.39866498811375606,0.17881717655318646
27014,0.21386743656223775,0.05934341075683029
27015,0.12580257994009927,0.19627876435726416
27016,0.2961353792614941,0.1758274358238469
27017,0.8617650779697064,0.7369024765879691
27018,0.23041230746409003,0.03691894409941878
27019,0.9781362849972008,0.9608954190854737
27020,0.21154257780745153,0.4155487462229405
27021,0.7353095340472318,0.3072128102186505
27022,0.17182273222509237,0.10377654727392832
27023,0.2016203948989971,0.11279436997403461
27024,0.2926468822868724,0.10048818090619135
27025,0.08037101523395493,0.31829611614565995
27026,0.28155032543508457,0.052720724494863626
27027,0.807771855921332,0.049880111589294
27028,0.9022578800531189,0.786207935842753
27029,0.519763107974797,0.24186688427421782
27030,0.15751312073654136,0.39066422134583584
27031,0.9302131911278683,0.584158141400799
27032,0.6523443192278677,0.19842998035349693
27033,0.8123304265167862,0.8069406891347148
27034,0.6922160740756238,0.0175564400762293
27035,0.5321582736449896,0.3100540432405789
27036,0.8321176161498871,0.44617701812044663
27037,0.8325410998650224,0.7842820609472111
27038,0.028568264406998754,0.01100677877648045
27039,0.8946231919649335,0.6085896266437213
27040,0.26477050553762554,0.11077067437045837
27041,0.6241092321888698,0.04926728090334887
27042,0.6050279138688116,0.04145544474840311
27043,0.7576605966148092,0.5588923000056263
27044,0.07204016804574594,0.019661059348321942
27045,0.5126005165423382,0.06955682024168186
27046,0.1446564910158264,0.11362875171101793
27047,0.28388380960472664,0.6562829156209863
27048,0.4160225621240447,0.13153524662477026
27049,0.9348158029346664,0.2628341215506025
27050,0.6061314560032023,0.11652902779325895
27051,0.32436108248738427,0.11812091865263107
27052,0.13811548768185905,0.03106788245972001
27053,0.9758687294998649,0.961397885974825
27054,0.04970673704533632,0.07519541610223832
27055,0.8075251234490428,0.044062010176323524
27056,0.06906557460035274,0.16674438024757596
27057,0.01048663578711682,0.00371053010921088
27058,0.9432835385227495,0.9767882706954462
27059,0.14156136552739657,0.08239007502399033
27060,0.37099983774517786,0.03823560259659798
27061,0.36633769278362166,0.01568645628320774
27062,0.4945318726866505,0.10487380249113662
27063,0.5284731670791225,0.05284651253337489
27064,0.2900627635046734,0.12252137824788567
27065,0.5476522101585761,0.17932744935256156
27066,0.49083540231204936,0.053876923486643837
27067,0.8846230579092359,0.8651137999555373
27068,0.9125344272549644,0.7159865697621269
27069,0.9385678354150442,0.888906833130348
27070,0.028570851978183275,0.019129947515502836
27071,0.08270084152309426,0.11290941165380132
27072,0.7950064045123719,0.11246348042487224
27073,0.9493787845059201,0.06308645345058825
27074,0.232601492279733,0.1047586322310535
27075,0.7817947578675782,0.5912906567588364
27076,0.8541760909997438,0.9211919007660456
27077,0.10948962632961387,0.06567119804855207
27078,0.8296330370374404,0.19075797078875925
27079,0.8305333482187379,0.0918652168948906
27080,0.1666033085424245,0.2107711441551991
27081,0.8486092793889877,0.07868975580878672
27082,0.30710358242126246,0.2783309707568452
27083,0.36130972407720263,0.10820419542611617
27084,0.7741675734690195,0.9551504800398836
27085,0.04715217689889288,0.026965918451008934
27086,0.08513685241676262,0.013889694727175215
27087,0.19428761585710877,0.07617135380759131
27088,0.7596142728458944,0.3525047330172075
27089,0.19765237643203634,0.23109972582006552
27090,0.7147256111667237,0.7118973558759258
27091,0.47010419967885064,0.7701156598973667
27092,0.2302216649735559,0.1620430091324956
27093,0.2391620149034661,0.44823629740832444
27094,0.04298384187224118,0.01378486126413495
27095,0.5791539607273573,0.16699966140906117
27096,0.09527504965491772,0.10518758274416908
27097,0.6534198628035958,0.5032444324605525
27098,0.9131081770431709,0.9238895767729554
27099,0.5377227522074021,0.3966198875314181
27100,0.8229554293684114,0.11667125099559833
27101,0.6952323180306056,0.1494550892334404
27102,0.921152777146809,0.2607690454963616
27103,0.05196820898556606,0.016126135859639925
27104,0.5794530418038,0.5025018586354789
27105,0.4806463434208092,0.09919645619692485
27106,0.9392554348447866,0.9129638052771194
27107,0.7950660847926202,0.5372175452925124
27108,0.3407857828855234,0.5176131633004013
27109,0.14933515286149157,0.08622961453816004
27110,0.2716606774868445,0.0649124372800245
27111,0.45118507217557957,0.13153661805500347
27112,0.6032211354890971,0.5340119476678002
27113,0.194856333460311,0.12010033095570294
27114,0.201861574506072,0.07970839860192042
27115,0.9030086587328513,0.5935520510936083
27116,0.9497377905092613,0.02293427672132333
27117,0.06515610169844686,0.022020129629974572
27118,0.5078460286507243,0.1550095112255599
27119,0.15254193069158256,0.0729453515764234
27120,0.9684140592834798,0.16004535618090426
27121,0.8360055814164771,0.034079710118414944
27122,0.19897934618046403,0.014693236466840556
27123,0.08592996415217316,0.14908353265297747
27124,0.0626571026855451,0.05104390574153349
27125,0.02532010207174169,0.019269629291827264
27126,0.1567736017288545,0.24810192902340364
27127,0.0944458123940329,0.06385114344215687
27128,0.6766441110992202,0.29433187453979237
27129,0.4447462641328915,0.09812032933913767
27130,0.2279196035257982,0.12746709116540772
27131,0.11024017804868802,0.15657652595293128
27132,0.8819210844482007,0.41175748929771955
27133,0.508448828304881,0.06501849300687641
27134,0.9895119191427898,0.9581345784877395
27135,0.4849607765513923,0.02717535343095664
27136,0.6185101371957058,0.1445618528931708
27137,0.2510770013672709,0.10394621677221502
27138,0.5227509493842438,0.2606791231757979
27139,0.0860224198104678,0.08296150812869067
27140,0.983997405389012,0.9838257753939305
27141,0.857692642426604,0.8559378285648165
27142,0.19312749314680985,0.0340197159635483
27143,0.38766053165134784,0.4625590827977292
27144,0.057619334933010864,0.05949492061452336
27145,0.725825078811553,0.6962093432310251
27146,0.9390562852153371,0.12441618933791966
27147,0.5315404443581613,0.050840943528816664
27148,0.04054692170444565,0.07318461248078052
27149,0.07324550317378528,0.2274472132684288
27150,0.9648489390876821,0.5160925143153158
27151,0.9291247412656308,0.5813039486930237
27152,0.12922245673071267,0.020385136982654657
27153,0.8955949467668632,0.6735858087236103
27154,0.8979457030339831,0.44480027706589503
27155,0.7746573059222206,0.37933112361546006
27156,0.2949937067076904,0.01776422781587247
27157,0.3561812407093752,0.017383741430884704
27158,0.2483216459521458,0.04413437847646484
27159,0.08965531072937542,0.0531934772704381
27160,0.20190640181048017,0.17721063951472324
27161,0.7637068016043236,0.8489974073136244
27162,0.9282678038147845,0.0770051581075878
27163,0.6548435412082716,0.6099062329477867
27164,0.10259872413625162,0.1354436016639316
27165,0.7254016000308201,0.7994099488756734
27166,0.21284769184170374,0.13658023336981484
27167,0.7393996074555108,0.3195860548376524
27168,0.7403786466239731,0.07142005581897144
27169,0.6521425201733078,0.8105823626337304
27170,0.9680553120773681,0.8123387240807398
27171,0.24838430405870376,0.03149144654934535
27172,0.8682958043831595,0.09709494415624441
27173,0.616109603709538,0.44738845592367227
27174,0.05148145080332638,0.04349969684192289
27175,0.07932402693627968,0.06870138154609194
27176,0.9445084705058745,0.8896982525474121
27177,0.9423703353298117,0.9179054088861585
27178,0.31735034709576876,0.0969393677284159
27179,0.2248350332274149,0.10918038085996817
27180,0.4438818732715431,0.12382566365270081
27181,0.8749088278829312,0.04288769172795547
27182,0.8602402824910844,0.592707272621388
27183,0.7168536536108412,0.03714702502429231
27184,0.40138205926192166,0.07225783316375728
27185,0.8393263596432817,0.2560308002863782
27186,0.8921084535888651,0.32329818135220945
27187,0.1159740788738064,0.0966060058771058
27188,0.4498575759352218,0.12739624122457377
27189,0.7885759053291733,0.1908685296926022
27190,0.7927299468407513,0.3362287325660241
27191,0.9757558744766456,0.34439702553838186
27192,0.8541243908144552,0.28739364278716917
27193,0.043112582738375815,0.01372783458400408
27194,0.4187102591183319,0.1909892162423196
27195,0.10629951464942165,0.05059055438069583
27196,0.1320261030371095,0.3023070642100983
27197,0.7563430152449964,0.07723829298640945
27198,0.9759774684157833,0.6410906707331862
27199,0.23794277717393594,0.10380889095209375
27200,0.5917057518380132,0.23136647523331502
27201,0.8942193875048413,0.5934687162707107
27202,0.0630129054010462,0.04413933265074005
27203,0.050369520805677685,0.026582662737188317
27204,0.03235161449310752,0.020548729535574344
27205,0.20957876190626537,0.07030547071696633
27206,0.3939632647901616,0.28596128009540905
27207,0.12626992624745983,0.12169984357891385
27208,0.7048001176755104,0.9412119484956923
27209,0.2238460941455519,0.3380059765032777
27210,0.28196407043933164,0.19029847709859535
27211,0.1984632388622035,0.054541734105445605
27212,0.9326476237659215,0.4624911870028214
27213,0.4623254508189467,0.5802280060566999
27214,0.05023803029499864,0.05761279725085024
27215,0.793578702600972,0.10252994198908717
27216,0.897661034750227,0.2168035182286546
27217,0.39301480884346257,0.16762279872910557
27218,0.9521131225762599,0.8351248244500425
27219,0.8320775390227041,0.7864489193708819
27220,0.5706377289551127,0.49176291540629263
27221,0.7701491647989572,0.06195537964643844
27222,0.6405369233772487,0.16418235727076697
27223,0.7816350514904095,0.021612007516493913
27224,0.6951539716275944,0.0974699627720396
27225,0.2566620641355951,0.45565847525352376
27226,0.2500057492894745,0.013306029484975373
27227,0.3264536096911255,0.29535776330223645
27228,0.9507005962205894,0.8548127230811954
27229,0.8705942784673025,0.5646576712630421
27230,0.9678020847667297,0.3577355237075231
27231,0.9572545547424872,0.21656558918227028
27232,0.6202033955602638,0.14016209670162147
27233,0.2921272158404707,0.30987228706648356
27234,0.08991387096800757,0.02650050044201066
27235,0.9711140197414486,0.9745779820814326
27236,0.9565776268943126,0.14167630900148598
27237,0.887575136564028,0.829590654027142
27238,0.8864886698999255,0.8596576643177742
27239,0.12778099706107798,0.30876734116731486
27240,0.34668752159428357,0.08684615854489831
27241,0.1376489485306304,0.11438120414512847
27242,0.537366314638657,0.09986258907029219
27243,0.0661993723964022,0.03664474393995256
27244,0.025051610472798296,0.04986103992072887
27245,0.30929603083739193,0.031618897381870875
27246,0.9452265176227885,0.9227878170058607
27247,0.9627775111765389,0.3281819581066128
27248,0.7564946309377902,0.34447426780761137
27249,0.5157407849489979,0.11171826510375059
27250,0.1749945115982345,0.15123314317902475
27251,0.5312820196383887,0.08421971014159588
27252,0.4942299130818361,0.14676939803284883
27253,0.9140611644720196,0.03541585941338903
27254,0.9772782857341059,0.9664069994585188
27255,0.20541765638573647,0.2627660929531559
27256,0.9814491185052082,0.8904222545923596
27257,0.48970328978572,0.6242935102865156
27258,0.7237255345794951,0.33397051025533125
27259,0.9231327501437817,0.5715216388764467
27260,0.4425559702648393,0.1458256187338516
27261,0.844941464151037,0.3574290287561328
27262,0.4856948562801804,0.12314631293988244
27263,0.055311618261643034,0.06301503316624847
27264,0.14004656891378,0.047601489955578107
27265,0.19849993242671327,0.06087545327627109
27266,0.29678613088670885,0.25172023921589737
27267,0.434757470541092,0.08695013385820521
27268,0.03550432407861279,0.024704101181264915
27269,0.5307495169703611,0.934504427573251
27270,0.07199341008127444,0.025142708336766448
27271,0.17247022770607504,0.02229218290912628
27272,0.5655646694352702,0.025293894029493124
27273,0.10637806445368528,0.025495580170415224
27274,0.5532932141256655,0.28728087140220177
27275,0.41495221614573674,0.3571257664243887
27276,0.08186490075965869,0.007807469977037723
27277,0.9379162117832199,0.03235420198397757
27278,0.20380139909457193,0.08102317714136109
27279,0.16349968195668801,0.06631532580288815
27280,0.42521197758296453,0.8396277143827957
27281,0.22672504554520903,0.10617386208902592
27282,0.9253460678872826,0.15827150631066172
27283,0.11840682633353823,0.034393993621344224
27284,0.48504015433407527,0.3048747106916946
27285,0.36017934429356185,0.08698404484874835
27286,0.6401985571594456,0.30166659167392595
27287,0.7774565721926832,0.2941370739389265
27288,0.8288641230525929,0.8509672985049921
27289,0.4121360937717657,0.33417749283001347
27290,0.0599043908443381,0.024880963437959463
27291,0.7840719023733862,0.5781978775308437
27292,0.6707278268971193,0.08147509715709005
27293,0.9359410570854695,0.06407240147003121
27294,0.041355043014757745,0.04625999653686464
27295,0.9559984397136658,0.5938630929206999
27296,0.790291470752034,0.1616709251201504
27297,0.840169643039352,0.09023697315931634
27298,0.18219574937642916,0.07934795902596725
27299,0.712209014521156,0.45080178921770103
27300,0.8814704075255918,0.054544941229347284
27301,0.019205885287275088,0.02183132382583272
27302,0.8034441761977112,0.35455558857916325
27303,0.15240834903857609,0.18283261615400934
27304,0.8352667581637797,0.09659495654562594
27305,0.011925974308677728,0.025484736972187158
27306,0.6330709599585288,0.390291468747615
27307,0.9035188972092587,0.9142940197297609
27308,0.10572231829773095,0.3177231432904123
27309,0.9769526677274014,0.8542784278955229
27310,0.1588904542999035,0.051982377164184745
27311,0.11357634522923854,0.09079753624834448
27312,0.4934912184013024,0.1595486463990563
27313,0.07734530247835378,0.026792764840053447
27314,0.05658298100083257,0.05036942471313881
27315,0.22176596079496197,0.05461160905611857
27316,0.7839106417469338,0.33637333400209807
27317,0.12061862180236793,0.14202814450993945
27318,0.4123856855251833,0.1400667588507593
27319,0.938673670436055,0.5720391195947576
27320,0.8158416845800046,0.11606661612272924
27321,0.7631639033710365,0.07037710622357314
27322,0.7122681574869358,0.8621061448123815
27323,0.49620108389506984,0.04602391714057508
27324,0.630661439990517,0.14113370764127828
27325,0.9532038390136826,0.9634608564935694
27326,0.5189064808637787,0.041224097004828535
27327,0.50077137364922,0.47431641338312136
27328,0.5206376439148368,0.4736655039940836
27329,0.30449203843971767,0.22393367108194903
27330,0.3834520431982093,0.013695163503405198
27331,0.13816903804378036,0.11968291020897147
27332,0.8731635689625803,0.0843992918129281
27333,0.8363480072661502,0.9367433691368774
27334,0.03151281907838819,0.05379607708815441
27335,0.11327879178758717,0.3167800767501002
27336,0.13501666412861932,0.06820374994561208
27337,0.8814430501678724,0.33182279920059476
27338,0.5887874471463982,0.4107237304398235
27339,0.281819772054587,0.21597713443366096
27340,0.11064005919316304,0.018190398685457486
27341,0.7127818082804742,0.46282612843041937
27342,0.7195466622329643,0.1281289890559114
27343,0.09085956605459065,0.04943589068468481
27344,0.5303890659329534,0.6859902858578211
27345,0.2619463529509411,0.10965926581589604
27346,0.911718333871348,0.47364866442151543
27347,0.9589330018033574,0.9635252461623007
27348,0.26403500498918686,0.07143531476271571
27349,0.21122653565949281,0.15586393465771378
27350,0.9313195333476914,0.060421437259466214
27351,0.8967234585118667,0.8485119267060063
27352,0.4475988888508286,0.16656929815223587
27353,0.08323142470508492,0.0195698630589353
27354,0.854306549257216,0.5068587801322699
27355,0.12714321166107592,0.31288693124822786
27356,0.6701601800777276,0.5208712219544643
27357,0.26073810120879354,0.10119874505927504
27358,0.8043892018326945,0.6535148596645783
27359,0.8311352202704207,0.5751089820146408
27360,0.7164983304712054,0.20551301579457867
27361,0.932214936633564,0.036753360755288615
27362,0.5528335711101615,0.510699367677669
27363,0.19049246409708542,0.13845201603746715
27364,0.4479829405221933,0.04947653924733006
27365,0.7414681743657584,0.490413480161351
27366,0.7038674290066009,0.36685963231586505
27367,0.5482792569965271,0.5022770637205178
27368,0.6490426322900724,0.07287823173924965
27369,0.037879430677627605,0.05332576337057331
27370,0.8639720265470705,0.0371877763776958
27371,0.3802663591733824,0.43717962060822635
27372,0.10188238113668473,0.10554979223373916
27373,0.7907732082772064,0.9412247768962321
